fecha;exportaciones_petroleras_musd_fob;exportaciones_no_petroleras_musd_fob;importaciones_musd_fob;remesas_musd
2031-06;485.98;910.41;1369.52;330.4
2031-06;628.54;1407.78;1878.36;340.36
2031-06;885.64;832.37;1837.89;363.16
2031-06;666.9;1104.57;1153.51;347.12
2031-06;522.5;1342.3;1746.5;311.27
2031-07;366.54;1454.03;936.53;205.62
2031-07;715.99;1117.23;1695.41;457.87
2031-07;352.51;1188.1;1104.32;307.67
2031-07;582.2;1361.51;941.5;435.08
2031-07;874.26;854.47;1881.91;260.3
2031-07;497.66;822.04;1762.2;309.14
2031-07;388.7;1258.71;1069.54;267.48
2031-07;363.57;1473.18;1417.26;303.07
2031-07;585.55;867.24;913.54;286.79
2031-07;380.84;1341.98;1302.59;321.02
2031-07;557.4;774.79;934.1;253.9
2031-07;766.99;1102.06;1456.83;358.68
2031-07;831.83;1421.87;1806.8;451.42
2031-07;918.28;1298.73;1749.24;293.96
2031-07;545.85;891.68;1027.98;373.2
2031-07;764.76;1376.44;1895.38;397.6
2031-07;387.09;887.21;1506.52;327.94
2031-07;813.66;865.27;1587.35;446.92
2031-07;706.11;790.49;939.28;318.82
2031-07;880.9;1365.86;1012.52;287.6
2031-07;841.17;1345.88;1401.46;263.61
2031-07;766.41;1467.37;1191.37;414.24
2031-07;781.94;906.01;1025.62;476.15
2031-07;773.48;971.73;1438.93;412.02
2031-07;745.43;1140.98;1745.43;363.59
2031-07;786.71;949.44;1761.27;374.25
2031-07;836.65;1111.43;931.42;351.21
2031-07;623;1269.71;1696.25;464.57
2031-07;704.56;794.68;1772.81;430.9
2031-07;614.46;1443.79;992.44;447.74
2031-07;437.8;970.51;1864.65;335.96
2031-08;391.82;1132.02;1945.71;385.55
2031-08;809.4;1329.52;1730.72;205.21
2031-08;920.96;1347.65;1283.18;325.76
2031-08;875.27;764.86;1345.01;208.45
2031-08;936.04;1386.59;1428.33;225.31
2031-08;675.42;1020.37;1723.95;331
2031-08;859.54;1293.85;1057.39;358.77
2031-08;423.2;797.3;1591.03;300.69
2031-08;657.44;960.67;1722.29;328.42
2031-08;919.53;1048.23;1948.33;301.37
2031-08;581.5;1404.6;1653.83;228.56
2031-08;727.19;1059.3;1627.16;459.7
2031-08;440.19;1295.98;1334.97;229.47
2031-08;515.62;1076.78;1560.33;464.3
2031-08;552.33;1159.21;1825.56;415.82
2031-08;863.8;1003.07;1593.25;437.94
2031-08;524.24;820.66;1099.43;251.22
2031-08;906.62;1004.96;1318.68;347.28
2031-08;698.3;999.15;1297.7;302.75
2031-08;350.63;930.75;1502.65;479.97
2031-08;368;1391.79;1263.95;348.59
2031-08;595.79;989.16;937.57;469.82
2031-08;366.96;1139.14;1703.76;360.07
2031-08;543.22;1415.26;1721.64;452.8
2031-08;422.08;1263.07;1830.46;289.6
2031-08;541.27;1190.49;1465.64;428.37
2031-08;861.43;1147.78;1418.98;236.94
2031-08;401.01;912.67;1296.41;412.17
2031-08;765.7;1110.07;1221.01;299.76
2031-08;877.95;1019.43;1030.87;378.67
2031-08;845.46;821.8;1311.4;214.23
2031-09;875.31;1020.04;1855.11;410.42
2031-09;863.65;1193.65;1020.02;331.52
2031-09;644.16;1023.12;NA;418.86
2031-09;686.02;823.88;1672.34;249.24
2031-09;805.67;973.72;1017.85;433.78
2031-09;702.71;844.64;1355.4;215.24
2031-09;589.22;808.92;1123.95;246.29
2031-09;561.61;812.58;1299.08;361.14
2031-09;566.02;1022.41;1928.32;445.14
2031-09;410.11;829.57;1168.2;421.24
2031-09;890.9;912.7;1354.64;304.62
2031-09;727.71;1172.57;1590.53;399.98
2031-09;389.8;1088.31;1273.85;252.85
2031-09;936.68;1318.92;NA;348.91
2031-09;563.26;1109.24;1045.22;461.55
2031-09;935.58;1423.44;1702.24;224.5
2031-09;665.65;1291.75;983.03;451.35
2031-09;914.72;1012.66;1703.37;242.33
2031-09;425.79;1135.39;1679.54;307.32
2031-09;388.21;992.76;1093.52;216.99
2031-09;949.34;1019.59;1443.32;303.78
2031-09;773.52;1351.96;1106.31;450.34
2031-09;544.21;1360.05;1827.75;242.26
2031-09;364.19;1096.21;959.33;283.15
2031-09;871.86;776.65;959.35;262.07
2031-09;731.21;1095.07;NA;221.96
2031-09;385.83;1249.25;1172.8;434.32
2031-09;869.8;1347.86;1629.22;462.24
2031-09;537.45;1217.36;1426.64;458.59
2031-09;413.19;1043.66;1116.49;397.21
2031-10;521.56;1296.73;1062.02;289.25
2031-10;376.66;773.43;951.06;445.46
2031-10;412.69;1367.99;1693.07;349.98
2031-10;824.15;1165.11;1912.03;310.58
2031-10;907.42;1166.67;1685.11;416.94
2031-10;648.34;1456.01;1211.97;328.32
2031-10;798.13;1337.42;1663.45;239.87
2031-10;888.82;980.01;1201.15;309.38
2031-10;811.2;947.16;1822.27;396.89
2031-10;447.11;1191.62;1803;415.21
2031-10;713.88;753.57;1244.3;255.92
2031-10;757.18;1489.02;1727.22;342.09
2031-10;882.7;1415.81;1719.9;282.6
2031-10;537.46;1121.78;914.56;396.72
2031-10;839.64;1231.63;1409.9;351.97
2031-10;817.15;968.55;1704.77;251.39
2031-10;910.79;1212.22;1723.81;361.27
2031-10;541.41;1030.52;1784.51;304.34
2031-10;610.28;959.53;1653.56;413.13
2031-10;687.45;1427.49;1281.44;435.5
2031-10;415.85;880.67;1259.86;387.04
2031-10;530.22;945.09;1008.19;374.41
2031-10;869.36;1380.94;1270.62;290.59
2031-10;575.62;1365.45;1170.42;235.63
2031-10;709.78;1203.46;1910.06;207.47
2031-10;613.83;759.42;NA;359.08
2031-10;742.31;1155.45;969.48;265.04
2031-10;513.14;1427.13;1301.12;461.38
2031-10;622.98;1458.23;1797.3;459.42
2031-10;790.27;1207.7;937.67;458.76
2031-10;502.5;1390.9;940.8;220.3
2031-11;833.07;1230.62;1768.33;214.28
2031-11;434.97;959.52;1027.77;230.27
2031-11;498.19;1203.02;968.39;249.14
2031-11;759.79;1471;1174.58;335.3
2031-11;867.02;754.31;1654.35;382.62
2031-11;548.26;1488.84;1366.89;206.34
2031-11;892.13;1336.37;1759.95;421.88
2031-11;376.57;807.37;1694.51;262.71
2031-11;731.51;1364.13;1821.92;246.45
2031-11;510.9;1155.26;1933;420.83
2031-11;922.03;940.28;1815.69;246.41
2031-11;496.97;1032.62;1377.8;467.59
2031-11;732.84;1268.46;1326.64;344.06
2031-11;929.7;1147;1715;399.83
2031-11;852.87;1168.68;1402.26;348.01
2031-11;412.14;784.57;1455.68;396.32
2031-11;479.3;1255.78;1664.16;323.56
2031-11;682.46;1141.15;1197.91;210.89
2031-11;614.38;753.74;965.88;320.5
2031-11;633.8;913.21;1550.8;476.26
2031-11;690.04;1401.11;1908.96;457.99
2031-11;686.42;868.84;1311.08;236.27
2031-11;425.73;1216.3;1866.28;404.54
2031-11;475.68;1170.32;1120.17;475.84
2031-11;459.04;1231.42;1771.01;362.78
2031-11;455.15;1051.49;1789.31;474.72
2031-11;434.54;1275.28;1201.15;364.81
2031-11;720.9;1231.81;1592.58;332.87
2031-11;607.94;1051.65;1153.62;314.73
2031-11;914.68;1369.33;NA;459.59
2031-12;885.03;1452.83;1795.07;390.07
2031-12;603.94;1389.29;1557.66;383.99
2031-12;647.19;1145.01;1088.7;331.7
2031-12;483.05;1149.31;1163.4;351.07
2031-12;892.66;1116.98;1738.33;279.86
2031-12;380.4;850.58;1616.41;475.79
2031-12;442.55;1367.72;1169.9;367.03
2031-12;755.66;1354.68;1474.81;466.11
2031-12;556.92;1098.1;1459.87;374.09
2031-12;577.21;1094.44;1049.04;451.89
2031-12;810.23;864.02;1359.01;237.84
2031-12;637.97;1459.68;1133.92;323.78
2031-12;727.34;860.4;1383.94;301.05
2031-12;593.94;1349.78;937.41;457.75
2031-12;522.76;1008.05;1318.47;217.74
2031-12;371.96;1161.09;1787.49;391.94
2031-12;780.29;1445.5;1878.57;312.29
2031-12;820.27;1474.27;1073.86;325.54
2031-12;524.5;1112.75;1137.71;429.32
2031-12;723.69;781.57;1141.31;394.2
2031-12;598.2;1265.27;1621.08;260.7
2031-12;659.03;1448.96;1654.23;233.06
2031-12;353.07;1205.67;1774.5;307.33
2031-12;466.23;778.35;1278.05;341.64
2031-12;932.26;1256.92;1663.89;237.17
2031-12;782.54;937.51;1114.09;465.91
2031-12;518.75;992.44;989.28;274.88
2031-12;729.05;1360.56;934.23;372.67
2031-12;617.19;861.05;1201.25;469.51
2031-12;618.32;1015.84;1699.85;254.33
2031-12;859.5;1291.39;1555.25;272.61
2032-01;797.92;925.36;1793.97;218.85
2032-01;643.24;1039.38;1201.16;269.39
2032-01;608.59;1395.69;1170.75;226.86
2032-01;373.4;833.55;1141.31;317.52
2032-01;646.25;1169.19;1785.72;420.91
2032-01;693.7;817.35;1166.84;315.14
2032-01;587.25;1340.98;1097.36;424.48
2032-01;646.8;1071.86;1427.17;247.65
2032-01;555.16;1039.59;1556.49;240.91
2032-01;905.61;986.41;966.9;437.26
2032-01;794.33;1204.35;1506.83;249.2
2032-01;936.24;988.61;1497.02;294.66
2032-01;582.76;1444.99;1018;387.17
2032-01;506.15;834.71;1307.18;287.85
2032-01;585.33;1344.2;1036.32;255.57
2032-01;663.8;765.36;988.55;281.56
2032-01;696.36;1072.63;1782.84;229.51
2032-01;385.42;800.06;1116.5;223.76
2032-01;524.82;1216.22;NA;278.35
2032-01;947.63;1249.33;1290.16;394.62
2032-01;748.09;1224.56;1021.9;347.34
2032-01;803.23;766.03;1065.25;401.32
2032-01;781.57;1426.08;1673.39;242.82
2032-01;863.35;938.55;1689.2;378.65
2032-01;621.39;1238.15;NA;305.04
2032-01;727.63;1015.6;1531.61;331.34
2032-01;819.77;1469.52;1113.07;364.22
2032-01;653.12;975.19;1017.86;332.75
2032-01;617.36;1106.54;1552.42;244.48
2032-01;582.11;1199.45;1393.87;374.59
2032-01;469.74;1293.81;1225;400.95
2032-02;618.49;1098.99;1414.32;237.96
2032-02;645.61;1068.4;922.39;399.67
2032-02;658.35;1294.5;1614.02;225.51
2032-02;743.15;1205.27;1256.29;298.49
2032-02;633.14;945.52;1261.75;370.42
2032-02;726.24;1227.78;1919.26;474.1
2032-02;903.08;1475.88;1503.76;270.63
2032-02;825.78;1479.47;1099.16;205.55
2032-02;883.05;1050.67;1747.76;369.42
2032-02;819.33;876.29;1764.91;310.82
2032-02;519.11;1460.36;1833.26;288.29
2032-02;452.72;879.82;1761.03;456.24
2032-02;864.37;781.4;1546.78;415.11
2032-02;678.13;1209.76;1879.3;243.53
2032-02;905.74;856.85;1521.24;458.55
2032-02;640.14;1082.86;1329.62;201.31
2032-02;599.52;1433.27;1225.77;298.64
2032-02;800.32;858.5;1538.31;478.85
2032-02;675.45;824.31;1346.8;430.33
2032-02;925.95;1010.57;1519.91;388.3
2032-02;404.19;784.45;1162.6;344.93
2032-02;447.39;1045.99;1107.96;258.76
2032-02;689.37;783.11;1200.81;369.18
2032-02;490.6;1391.88;1239.38;348.68
2032-02;482.61;1156.38;1834.86;205
2032-02;662.25;1083.81;1403.5;243.23
2032-02;847.94;996.15;1427.09;260.98
2032-02;563.41;1123.53;1537.76;378.61
2032-02;380.72;903.73;1102.92;464.37
2032-03;666.43;1064.13;1624.44;433.2
2032-03;832.27;1339.9;1233.95;470.95
2032-03;943.52;1268.71;1303.77;420.15
2032-03;659.03;936.03;1172.36;245.71
2032-03;888.93;1159.32;940.97;350.22
2032-03;791.05;1137.11;1412.93;280.49
2032-03;565.65;1303.25;1141.33;475.89
2032-03;414.03;1156.68;1285.37;415.53
2032-03;525.97;1389.42;1343.82;397.68
2032-03;479.11;1056.1;1514.13;438.27
2032-03;512.82;1001.82;1825.02;236.18
2032-03;851.14;1036.98;1839.88;213.09
2032-03;749.06;799.78;1325.97;373.26
2032-03;497.34;792.08;1304.84;315.04
2032-03;444.45;787.92;1141.26;428.66
2032-03;916.37;1084.67;1566.54;280.98
2032-03;490.84;1150.96;1322.69;332.24
2032-03;629.4;993.95;1321.01;462.77
2032-03;592.08;887.12;1663.16;278.86
2032-03;871.56;1319.78;1574.67;341.89
2032-03;385.57;885.35;1152.39;453.83
2032-03;777.49;1426.88;988.03;246.79
2032-03;742.31;922.35;1397.02;425.51
2032-03;551.45;1335;1920.31;278.11
2032-03;824.64;1235.08;1226.73;460.81
2032-03;635.01;819.86;945.83;479.18
2032-03;730.08;1340.44;1628.94;451.01
2032-03;739.22;1294.29;1655.46;463.23
2032-03;618.11;1177.82;1145.6;217.24
2032-03;726.72;956.74;1496.94;457.42
2032-03;614.22;965.86;1041.82;233.1
2032-04;861.26;816.09;1613.76;416.57
2032-04;439.66;1231.8;1043.2;365.96
2032-04;594.08;1312.88;1337.21;370.6
2032-04;865.22;976.45;1882.1;202.75
2032-04;919.84;854.12;1193.8;335.27
2032-04;853.89;1393.21;1255.37;259.77
2032-04;591.28;1398.37;944.6;336.42
2032-04;554.32;817.08;1235.25;395.95
2032-04;867.61;1467.63;1656.4;276.39
2032-04;753.42;971.96;1463.33;281.99
2032-04;622.87;1291.6;1457.04;412.1
2032-04;529.18;981.52;1806.85;320.54
2032-04;703.52;1129.76;1251.34;415
2032-04;667.07;1174.71;1022.15;314.76
2032-04;380.71;965.61;1413;365.59
2032-04;808.46;1311.17;1735.94;309.19
2032-04;751.76;1463.47;1314.6;364.03
2032-04;526.28;1198.62;995.73;471.86
2032-04;504.78;1455.62;1038.04;381.39
2032-04;769.98;806.64;1928.91;323.79
2032-04;705.81;1414.76;1241.93;325.09
2032-04;767.16;831.69;1854.54;369.17
2032-04;762.03;867.59;1851.41;316.67
2032-04;499.87;768.2;1708.6;473.23
2032-04;655.21;1174.59;1106.3;406.67
2032-04;796.6;1484.01;1383.54;292.94
2032-04;619.09;775.99;1010.27;284.56
2032-04;661.49;1483.63;942.33;403.42
2032-04;355.22;856.1;1818.7;250.4
2032-04;401.47;872.85;1497.34;470.76
2032-05;565.29;1010.75;1173.98;248.11
2032-05;808.59;929.33;1912.87;255.84
2032-05;638.22;1190.48;1948.74;215.55
2032-05;607.02;1107.75;1278.1;338.21
2032-05;643.49;1225.35;1465.92;269.67
2032-05;532.17;1305.27;963.09;360.68
2032-05;669;878.05;1801.39;466.16
2032-05;911.21;1479.89;1039.02;227.17
2032-05;497.03;772.49;1417.59;223.06
2032-05;368.21;1129.7;1004.88;326.45
2032-05;807.44;1354;1080.9;259.83
2032-05;697.42;798.13;1934;373.53
2032-05;640.83;996.95;1040.63;379.12
2032-05;700.29;1463.78;1882.41;385.23
2032-05;739.02;1316.21;1237.15;348.17
2032-05;745.72;822.05;926.08;203.43
2032-05;739.52;948.8;1588.46;297.05
2032-05;447.35;765.65;1239.7;231.44
2032-05;354;1096.87;1827.84;403.72
2032-05;798.02;871.54;1734.94;225.01
2032-05;886.88;1425.23;1657.11;453.82
2032-05;684.82;1198.53;927.17;461.86
2032-05;665.79;874.6;1538.84;447.19
2032-05;711.98;1227.46;975.37;271.34
2032-05;818.49;818.24;1286.63;239.85
2032-05;890.29;1292.65;1709.56;403.28
2032-05;545.92;1154.2;NA;370.78
2032-05;507.91;971.39;1382.77;269.01
2032-05;425.05;1270.24;1082.28;404.78
2032-05;411.38;1170.41;1439.47;298.74
2032-05;905.32;1246.81;1804.22;341.69
2032-06;693.83;837.42;905.16;307.65
2032-06;708.88;1115.02;1571.85;203.39
2032-06;390.54;1219.69;1358.89;245.63
2032-06;724.3;1411.79;1927.99;225.29
2032-06;475.68;1111.67;929.01;259.62
2032-06;772.36;1058.64;1794.14;385.4
2032-06;502.01;1310.87;1243.81;442.23
2032-06;401.2;1094.73;1224.09;247.97
2032-06;828.23;1021.39;1122.95;361.41
2032-06;809.61;760.59;1738.63;253.63
2032-06;782.09;1143.27;1454.67;376.5
2032-06;646.12;1373.68;1851.2;258.82
2032-06;362.24;1046.38;1858.28;400.39
2032-06;551.15;1431.59;922.64;416.7
2032-06;563.93;771.46;1757.66;242.44
2032-06;474.82;1036.39;1340.77;211.7
2032-06;395.87;1419.77;1792.28;249.03
2032-06;912.4;1459.91;1777.7;335.34
2032-06;375.16;1402.73;1386.88;328.38
2032-06;354.93;998.34;1403.15;333.47
2032-06;866.16;1309.24;1143.76;282.67
2032-06;882.78;939.59;1066.23;364.54
2032-06;861.68;1392.89;1734.03;286.13
2032-06;373.15;1408.19;1870.39;220.84
2032-06;665.58;1302.78;1097.97;338.83
2032-06;547.86;846.2;1269.53;317.44
2032-06;810.53;843.92;933.66;314.38
2032-06;494.12;1323.56;909.4;288.43
2032-06;652.75;751.33;923.61;478.75
2032-06;503.51;1089.81;1733.53;454.46
2032-07;591.5;1467.57;1768.16;291.04
2032-07;494.87;819.5;1914.94;250.35
2032-07;472.34;1236.9;1086.02;456.52
2032-07;534.76;1159.53;1143.43;327.82
2032-07;720.63;1100.09;948.87;423.76
2032-07;743.18;1385.41;1335.03;414.31
2032-07;743.18;773.51;1850;228
2032-07;796.23;985.58;1223.94;271.54
2032-07;783.24;814.44;939.8;374.47
2032-07;484.68;1214.65;1483.1;466.4
2032-07;812.74;1401.21;1547.14;468.92
2032-07;505.32;1046.22;1683.47;282.79
2032-07;802.84;1290.4;1577.34;362.11
2032-07;688.99;881.12;1563.38;207.52
2032-07;569.04;1059.37;906.31;216.06
2032-07;459.25;914.54;1593.54;300.83
2032-07;383.83;1180.81;NA;348.15
2032-07;534.48;1085.12;1319.12;260.33
2032-07;572.45;890.29;1932.26;237.01
2032-07;937.48;1079.24;905.05;395.65
2032-07;832.26;1213.13;1260.6;412.49
2032-07;537.02;1399.99;1008.37;409.9
2032-07;801.6;1184.27;1160.92;374.11
2032-07;862.36;1175.79;1835.68;464.74
2032-07;750.39;1262.27;1005.33;311.67
2032-07;435.9;1080.75;916.86;348.45
2032-07;642.41;1405.13;1370.07;202.44
2032-07;576.09;1272.75;1573.79;360.34
2032-07;915.86;804.6;954.55;265.29
2032-07;844.81;1407.22;1349.21;323.74
2032-07;842.78;857.78;NA;323.49
2032-08;908.11;927.43;1876.35;461.06
2032-08;449.81;1102.23;1783.93;241.09
2032-08;352.21;1075.59;1206.76;470.28
2032-08;908.13;873.88;1633.9;219.6
2032-08;386.97;1195.25;1481.84;353.98
2032-08;644.74;930.45;1450.43;304.13
2032-08;882.09;1445.91;1401.28;360.03
2032-08;658.68;989.76;1769.36;290.61
2032-08;398.21;1440.25;1207.32;286.43
2032-08;606.93;776.29;1016.09;322.14
2032-08;479.38;1018.61;1522.89;399.44
2032-08;638.2;1381.42;1003.13;445.14
2032-08;810.45;923.57;1531.18;476.13
2032-08;653;893.53;1789.8;278.57
2032-08;390.75;1455.46;1194.03;273.18
2032-08;399.36;813.23;1064.44;276.55
2032-08;796.52;1130.98;1794.72;468.11
2032-08;721.34;1061.77;1915.56;442.81
2032-08;360.91;1231.92;1458.9;273.53
2032-08;539.36;1441.82;1797.39;238.3
2032-08;523.66;1459.14;1790.96;419.15
2032-08;585.43;1472.57;1637.95;403.79
2032-08;698.73;1320.99;1771.49;391.87
2032-08;818.64;930.28;1538.23;231.87
2032-08;484.48;1396.96;1575.35;296.52
2032-08;389.1;1209.35;1232.15;207.52
2032-08;687.68;1046.6;1682.94;381.93
2032-08;543.03;850.08;901.23;318.08
2032-08;451.01;813.4;1407.9;401.18
2032-08;840.82;1405.61;1940.3;353.23
2032-08;378.89;1252.02;1637.71;319.89
2032-09;718.22;1319.39;1876.52;386.2
2032-09;701.26;773.19;1810.87;397.22
2032-09;776.85;1491.42;1103.01;263.01
2032-09;477.14;1156.5;1257.6;334.33
2032-09;917.03;1318.94;1340.24;401.07
2032-09;445.12;822.03;1062.75;363.21
2032-09;442.62;1348.94;1567.73;289.96
2032-09;713.59;935.46;1277.02;420.89
2032-09;494.68;1098.13;1362.52;206.94
2032-09;716.44;1411.47;1832.66;283.22
2032-09;617.38;836.24;1091.07;334.14
2032-09;642.14;1325.14;1312.84;275.64
2032-09;901.61;1486.03;987.46;346.1
2032-09;699.45;1140.76;1935.49;452.05
2032-09;361.83;1493.55;NA;458.41
2032-09;885.08;1203.74;1253.37;304.21
2032-09;391.92;1245.85;1140.9;278.34
2032-09;534.63;885.37;1856.49;382.75
2032-09;510.76;1149.44;1324.96;379.65
2032-09;477.59;1113.52;1054.61;405.52
2032-09;649.91;1423.51;NA;464.71
2032-09;679.8;1333.08;1314.72;254.69
2032-09;440.65;833.98;1948.54;413.8
2032-09;796.95;1402.85;1863.69;202.82
2032-09;366.44;813.44;1282.71;370.16
2032-09;402.03;767.31;1662.53;439.58
2032-09;681.81;900.02;1769.85;348.52
2032-09;946.91;867.74;1165.99;317.75
2032-09;380.93;1293.83;1311.56;389.79
2032-09;790.48;785.16;1157.22;298.5
2032-10;900.69;1094.75;1233.52;290.9
2032-10;816.16;1465.31;903.6;279.57
2032-10;834.89;912.41;1875.42;348.76
2032-10;578.05;1197.08;1568.92;419.58
2032-10;688.69;1335.77;1304.58;373.45
2032-10;763.01;806.26;1883.59;315.3
2032-10;886.41;1236.69;1418.89;462.62
2032-10;697.23;1071.8;1269.48;220.53
2032-10;520.54;1397.42;1333.31;440.83
2032-10;449.73;1386.83;1665.86;216.9
2032-10;599.07;951.84;1406.77;344.73
2032-10;645.17;1465.63;1204.39;310.28
2032-10;629.25;1007.26;1045.12;235.53
2032-10;655.09;1498.87;1469.67;216.75
2032-10;430.35;1299.3;1735.27;373.05
2032-10;473.15;768.43;993.22;220.1
2032-10;487.52;1192.69;1128.19;420.94
2032-10;761.04;1142.3;1640.82;366.1
2032-10;825.53;1315.93;1225.85;419.86
2032-10;785.22;1305.63;1594.41;352.83
2032-10;416.23;1391.82;1317.23;220.57
2032-10;648.06;972.25;1641.21;327.23
2032-10;437.08;1211.86;1064.39;206.31
2032-10;364.96;1375.28;1711.47;367.65
2032-10;660.63;1450.55;1603.28;455.9
2032-10;923.56;1201.15;1898.12;434.77
2032-10;602.44;918.16;1424.69;358.84
2032-10;484.61;1062.65;1160.76;320.48
2032-10;919.21;986.68;916.1;444.3
2032-10;833.54;830.35;1528.26;283.58
2032-10;571.21;801.48;1462.84;376.04
2032-11;470.6;1463.63;1254.53;459.19
2032-11;771.32;1157.07;1048.84;385.67
2032-11;683.44;1379.11;1157.42;426.81
2032-11;359.29;1015.06;1844.45;301.84
2032-11;810.44;1073.84;1378.15;411.55
2032-11;544.72;1006.41;1545.03;219.58
2032-11;766.49;1257.22;1653.99;254.11
2032-11;630.37;971.89;1262.17;242.94
2032-11;616.38;1376.13;1684.74;229.91
2032-11;904.44;1294.07;1870.72;264.93
2032-11;438.57;1473.27;1890.3;340.68
2032-11;408.53;969.44;1139.15;310.5
2032-11;536.05;877.35;1446.3;331.79
2032-11;671.22;886.62;1530.43;216.41
2032-11;455.18;1064.7;1769.97;457.08
2032-11;559.92;1373.37;1701.79;477.91
2032-11;456.47;891.31;1271.45;215.89
2032-11;835.08;1015;1938.62;327.64
2032-11;867.98;975.55;1851.81;403.37
2032-11;362.27;880.97;1169.72;356.21
2032-11;778.79;1342.84;1895.55;446.09
2032-11;705.98;828.18;1608.94;334.86
2032-11;760.4;1290.96;1926.08;458.5
2032-11;652.04;1117.63;1396.44;289.94
2032-11;590.58;1480.51;1474.8;297.18
2032-11;660.14;1189.19;1713.01;252.27
2032-11;938.85;1238.61;1591.08;343.87
2032-11;830.69;1114.16;1943.62;412.44
2032-11;401.68;1272.6;1078.21;259.99
2032-11;875.44;1325.94;1655.36;351.72
2032-12;558.54;1269.64;1373.77;219.52
2032-12;880.81;1062.69;1717.79;235.09
2032-12;517.97;1219.63;1504.24;233.72
2032-12;632.22;953.46;1176.35;453.4
2032-12;827.41;1196.99;1200.86;235.01
2032-12;934.76;959.9;1856.92;279.33
2032-12;792.94;961.5;945.87;419.88
2032-12;749.39;1233.61;1865.01;262.98
2032-12;614.92;1331.4;937.3;417.89
2032-12;414.32;1224.73;904.34;413.24
2032-12;401.27;1375.4;1295.28;250.77
2032-12;698.8;818.77;1129.89;457.28
2032-12;384.74;1053.42;1141.39;222.27
2032-12;771.34;1431.41;1484.77;325.08
2032-12;472.15;1409.63;1741.47;336.7
2032-12;514.81;920.48;1531.14;234.12
2032-12;550.36;1228.93;1191.72;392.85
2032-12;416.7;1411.2;1778.71;200.61
2032-12;857.52;1126.02;1073.37;410.66
2032-12;386.6;1176.47;1610.42;371.86
2032-12;769.98;836.98;1768.14;287.01
2032-12;512.52;980.19;1164.2;432.82
2032-12;685.13;1301.59;1240.33;222.4
2032-12;682.71;767.33;1569.46;437.13
2032-12;501.02;1086.97;1356.67;297.76
2032-12;798.03;781.55;1001.2;388.16
2032-12;783.62;1219.23;1870.1;227.82
2032-12;438.43;1263.28;1152.64;379.72
2032-12;375.7;868.08;1892.38;406.21
2032-12;796.01;1135.54;1310.21;272.58
2032-12;497.64;857.21;1007.64;438.99
2033-01;373;1422.29;1113.51;436.43
2033-01;373.37;1362.81;1428.66;234.02
2033-01;690.38;883.92;1014.01;359.64
2033-01;771.64;791.41;1786.75;337.2
2033-01;943.6;1352.71;1182.02;409.02
2033-01;827.78;1494.32;1282.87;350.33
2033-01;633.98;999.7;1019.33;348.27
2033-01;412.93;1351.05;1083.71;369.31
2033-01;899.58;1263.97;1595.63;359.62
2033-01;418.14;1144.29;1855.76;350.19
2033-01;522.7;1258.45;1498.11;207.21
2033-01;541.47;1071.15;1815.49;289.97
2033-01;370.72;843.58;1919.96;403.79
2033-01;483.53;1364.07;1566.1;297.82
2033-01;889.5;1043.44;1736.26;282.3
2033-01;699.75;1409.42;1864.87;304.34
2033-01;738.24;1332.02;1193.58;210.07
2033-01;467.1;1315.69;1861.45;445.65
2033-01;826.4;1293.33;1263.27;390.32
2033-01;362.48;1430.19;1251.34;423.15
2033-01;609.02;832.66;1845.99;204.19
2033-01;792.54;1411.77;1152.45;302.31
2033-01;605.18;911.85;936.28;442.43
2033-01;847.51;1444.98;1322.58;396.44
2033-01;437.07;939.29;1842.63;459.8
2033-01;488.77;1123.26;1934.68;416.51
2033-01;848.46;1236.22;1126.82;455.45
2033-01;801.11;1372.44;1471.29;454.47
2033-01;873.69;987.45;1497.3;417.54
2033-01;469.51;892.77;943;400.21
2033-01;742.21;933.45;1942.93;402.81
2033-02;764.47;1284.71;1326.05;331.77
2033-02;733.96;1494.8;959.83;472.14
2033-02;499.93;1069;1048.56;473.13
2033-02;831.6;897.47;1791.2;211.39
2033-02;512.62;1321.81;1892.22;318.73
2033-02;897.64;906.19;981.32;213.03
2033-02;621.32;879.08;1598.27;340.15
2033-02;527.28;946.28;1015.74;400.93
2033-02;811.3;1035.86;1854.08;262.85
2033-02;628.4;1263.42;921.52;475.56
2033-02;362.19;1080.01;1130.15;455.61
2033-02;512.09;914.01;1179.2;479.21
