id_transaccion;fecha_venta;id_provincia;id_sector;monto_ventas_musd
TX-126673;2031-09;6;S04;22.46
TX-126674;2035-01;5;S04;27.33
TX-126675;2018-07;8;S03;35.92
TX-126676;2019-02;1;S03;72.87
TX-126677;2032-03;3;S01;131.39
TX-126678;2031-07;1;S05;112.49
TX-126679;2040-06;2;S03;15.24
TX-126680;2018-07;4;S05;74.74
TX-126681;2025-12;8;S04;41.51
TX-126682;2024-01;8;S01;44.01
TX-126683;2025-09;7;S04;52.88
TX-126684;2018-11;8;S04;89.35
TX-126685;2029-03;7;S01;81.5
TX-126686;2030-11;6;S03;143.8
TX-126687;2036-03;6;S01;12.21
TX-126688;2029-01;6;S02;103.54
TX-126689;2042-03;4;  S01  ;111.88
TX-126690;2020-06;1;S04;7.17
TX-126691;2036-11;8;S03;134.54
TX-126692;2018-09;3;S03;96.21
TX-126693;2041-10;2;S05;123.47
TX-126694;2020-07;3;S03;100.09
TX-126695;2016-03;8;S03;124.36
TX-126696;2028-05;2;S02;46.74
TX-126697;2025-02;6;S01;133.53
TX-126698;2020-09;5;S01;66.04
TX-126699;2031-09;5;S05;38.24
TX-126700;2029-11;1;S03;68.55
TX-126701;2028-08;6;S05;37.51
TX-126702;2019-04;3;S04;64.39
TX-126703;2018-03;4;S03;76.43
TX-126704;2022-07;7;S04;16.15
TX-126705;2021-07;4;S05;118.33
TX-126706;2034-07;6;S04;33.36
TX-126707;2017-06;1;S03;87.06
TX-126708;2040-05;2;S01;119.9
TX-126709;2031-05;2;S02;104.22
TX-126710;2041-07;7;S04;72.58
TX-126711;2028-11;8;S02;56.23
TX-126712;2036-08;2;S02;120.5
TX-126713;2042-09;2;S05;94.63
TX-126714;2024-04;4;S04;122.91
TX-126715;2023-04;3;S04;70.15
TX-126716;2030-02;4;S01;20.05
TX-126717;2037-10;2;S02;132.93
TX-126718;2024-04;6;S01;80.09
TX-126719;2028-09;3;S02;83.29
TX-126720;2026-02;1;S05;45.43
TX-126721;2038-10;5;S01;31.29
TX-126722;2028-11;4;S05;138.46
TX-126723;2022-10;7;S03;21.3
TX-126724;2023-12;8;S03;73.47
TX-126725;2036-09;1;S05;24.94
TX-126726;2039-03;8;S05;108.75
TX-126727;2021-06;1;S02;33.97
TX-126728;2025-08;5;S01;67.53
TX-126729;2040-07;8;S01;97.35
TX-126730;2019-05;5;S01;146.87
TX-126731;2026-03;1;S01;33.12
TX-126732;2017-04;6;S03;91.14
TX-126733;2022-04;4;S05;30.45
TX-126734;2018-05;8;S04;97
TX-126735;2032-06;7;S04;119.79
TX-126736;2033-07;2;S04;66.45
TX-126737;2020-02;8;S04;126.68
TX-126738;2033-07;6;S04;66.6
TX-126739;2020-06;6;S05;141.25
TX-126740;2018-04;1;S05;56.81
TX-126741;2030-05;2;S03;147.3
TX-126742;2039-04;7;S02;63.93
TX-126743;2037-12;7;S04;81.45
TX-126744;2036-02;3;S02;70.06
TX-126745;2018-11;7;S01;144.05
TX-126746;2036-02;3;S02;64.26
TX-126747;2027-08;8;S02;135.31
TX-126748;2036-09;5;S05;33.64
TX-126749;2037-08;3;S01;53.23
TX-126750;2035-05;7;S04;27.89
TX-126751;2039-09;1;S03;23.28
TX-126752;2019-07;2;S01;145.94
TX-126753;2038-10;3;S01;49.85
TX-126754;2040-02;6;S05;57.33
TX-126755;2042-08;7;S02;134.8
TX-126756;2033-10;8;S03;135.37
TX-126757;2040-12;3;S03;134.66
TX-126758;2025-12;1;S01;72.95
TX-126759;2020-12;7;S05;27.72
TX-126760;2033-01;6;S05;34.27
TX-126761;2026-07;1;S03;117.98
TX-126762;2039-06;5;S04;109.25
TX-126763;2020-03;4;S01;56.56
TX-126764;2018-10;2;S04;43.15
TX-126765;2017-04;1;S01;144.03
TX-126766;2037-06;1;S01;83.33
TX-126767;2021-10;6;S01;24.62
TX-126768;2024-06;6;S02;104.5
TX-126769;2037-01;3;S04;140
TX-126770;2043-02;2;S01;85.66
TX-126771;2024-02;7;S03;75.9
TX-126772;2017-12;1;S02;86.85
TX-126773;2018-03;7;S05;128.97
TX-126774;2026-04;8;S04;27.53
TX-126775;2037-04;5;S05;116.06
TX-126776;2029-07;6;S03;51.12
TX-126777;2030-05;8;S03;63.18
TX-126778;2028-01;1;S03;140.22
TX-126779;2027-06;5;S04;65.78
TX-126780;2023-04;8;S05;93.35
TX-126781;2036-06;1;S01;110.23
TX-126782;2027-04;7;S05;72.54
TX-126783;2018-01;4;S02;6.86
TX-126784;2040-01;7;S01;103.43
TX-126785;2038-04;8;  S01  ;122.08
TX-126786;2034-06;5;S04;79.63
TX-126787;2025-04;1;S01;124.08
TX-126788;2029-07;1;S05;70.58
TX-126789;2041-06;1;S04;33.72
TX-126790;2020-11;3;S05;65.81
TX-126791;2029-07;6;S04;59.19
TX-126792;2042-10;3;S05;142.7
TX-126793;2035-09;4;S03;51.39
TX-126794;2023-05;1;S03;19.56
TX-126795;2036-01;7;S05;130.33
TX-126796;2016-08;8;S05;65.2
TX-126797;2038-08;7;S01;105.96
TX-126798;2031-12;3;S05;35.42
TX-126799;2019-06;8;S02;125.89
TX-126800;2029-12;1;S04;107.69
TX-126801;2038-09;6;S04;84.24
TX-126802;2035-09;7;S05;36.62
TX-126803;2025-10;6;S01;36.83
TX-126804;2016-04;7;  S01  ;63.77
TX-126805;2036-06;1;S04;121.87
TX-126806;2035-03;1;S05;51.1
TX-126807;2029-10;4;S02;31.16
TX-126808;2029-03;6;S05;25.2
TX-126809;2039-05;7;S05;129.45
TX-126810;2028-09;7;S04;138.35
TX-126811;2021-05;3;S04;96.08
TX-126812;2043-01;4;S03;100.04
TX-126813;2020-03;7;S03;37.65
TX-126814;2040-12;7;S02;96.87
TX-126815;2018-06;5;S02;109.2
TX-126816;2025-07;5;S05;27.72
TX-126817;2042-08;6;S04;92.58
TX-126818;2017-10;5;S02;9.39
TX-126819;2036-06;8;S03;143.48
TX-126820;2017-01;1;S01;38.66
TX-126821;2031-10;1;S03;24.6
TX-126822;2027-07;3;S02;81.54
TX-126823;2042-09;1;S01;49.23
TX-126824;2036-08;6;S03;75.36
TX-126825;2023-12;1;S01;103.11
TX-126826;2023-02;7;S05;75.68
TX-126827;2042-10;4;S02;125.33
TX-126828;2027-12;3;S03;61.43
TX-126829;2040-08;7;S04;116.55
TX-126830;2023-09;5;S03;110.48
TX-126831;2030-11;2;S02;39.28
TX-126832;2042-08;6;S02;30.02
TX-126833;2043-01;3;S03;68.45
TX-126834;2017-07;7;S02;116.03
TX-126835;2020-01;4;S02;33.76
TX-126836;2038-06;1;S01;88.61
TX-126837;2037-08;4;S01;41.01
TX-126838;2040-09;8;S01;136.65
TX-126839;2042-09;7;S01;130.1
TX-126840;2021-12;1;S03;70.32
TX-126841;2016-08;2;S03;59.99
TX-126842;2025-10;3;S01;51.12
TX-126843;2040-10;7;S04;54.38
TX-126844;2023-01;8;S01;85.67
TX-126845;2017-10;8;S04;122.51
TX-126846;2041-08;3;S01;143.58
TX-126847;2022-03;2;S03;94.12
TX-126848;2041-09;3;S02;45.44
TX-126849;2022-09;7;S05;147.94
TX-126850;2030-01;5;S01;22.12
TX-126851;2023-05;4;S03;99.24
TX-126852;2041-09;4;S02;33.41
TX-126853;2031-04;7;S04;109.63
TX-126854;2031-10;8;S02;122.78
TX-126855;2041-12;3;S05;40.04
TX-126856;2023-11;5;S01;40.4
TX-126857;2022-02;2;S04;133.4
TX-126858;2038-06;2;S02;138.7
TX-126859;2030-05;3;S02;48.47
TX-126860;2020-07;4;S04;38.09
TX-126861;2035-12;3;S02;14.45
TX-126862;2024-06;7;S05;91.57
TX-126863;2023-11;6;S01;25.34
TX-126864;2030-01;2;S04;50.05
TX-126865;2026-08;4;S04;21.48
TX-126866;2025-06;1;S03;79.79
TX-126867;2039-10;8;S02;149.61
TX-126868;2019-08;5;S02;49.65
TX-126869;2031-08;3;S05;66.78
TX-126870;2016-10;3;S05;149.29
TX-126871;2016-02;1;S02;103.91
TX-126872;2039-08;4;S02;146.65
TX-126873;2033-03;6;S05;56.75
TX-126874;2033-09;6;S04;8.13
TX-126875;2021-06;2;S03;14.14
TX-126876;2041-07;5;S05;24.14
TX-126877;2022-12;2;S02;79.55
TX-126878;2016-02;3;S03;19.01
TX-126879;2025-12;1;S05;138.73
TX-126880;2020-07;4;S05;137.07
TX-126881;2036-02;5;S05;16.81
TX-126882;2026-07;7;S01;91.57
TX-126883;2028-02;3;S01;69.8
TX-126884;2038-06;1;S03;127.07
TX-126885;2023-10;3;S04;53.43
TX-126886;2028-05;8;S04;48.62
TX-126887;2032-12;2;S01;118.85
TX-126888;2031-06;4;S03;66.74
TX-126889;2028-11;3;S05;72.44
TX-126890;2024-01;6;S04;139.16
TX-126891;2034-02;7;S05;127.18
TX-126892;2042-04;5;S04;102.05
TX-126893;2028-03;5;S01;146.69
TX-126894;2028-07;5;S03;95
TX-126895;2039-04;8;S02;116.99
TX-126896;2028-09;7;S03;8.75
TX-126897;2019-02;1;S01;26.45
TX-126898;2021-05;6;S02;117.05
TX-126899;2039-02;4;S02;48.02
TX-126900;2043-05;5;S02;80.65
TX-126901;2035-06;4;S01;105.72
TX-126902;2023-04;7;S03;130.56
TX-126903;2023-08;6;S05;132.64
TX-126904;2036-01;5;S04;22.42
TX-126905;2035-07;3;S03;147.36
TX-126906;2033-02;6;S01;64.65
TX-126907;2026-12;6;S01;122.33
TX-126908;2021-03;5;S03;40.82
TX-126909;2042-06;6;S03;35.43
TX-126910;2030-12;5;S03;95.54
TX-126911;2018-12;8;S03;84.3
TX-126912;2023-12;1;S05;90.74
TX-126913;2029-06;4;S02;13.44
TX-126914;2022-11;2;S02;57.66
TX-126915;2037-07;8;S04;130.33
TX-126916;2027-08;5;S04;149.13
TX-126917;2043-02;4;S04;45.94
TX-126918;2040-12;5;S04;71.76
TX-126919;2019-11;3;S02;132.27
TX-126920;2026-11;4;S04;110.95
TX-126921;2040-06;8;S05;24.6
TX-126922;2019-08;7;S05;25.93
TX-126923;2025-10;1;S04;141.62
TX-126924;2016-01;4;S02;7.15
TX-126925;2035-04;1;S05;54.82
TX-126926;2027-11;5;S02;82.74
TX-126927;2039-05;4;S03;52.17
TX-126928;2020-07;6;S02;44.92
TX-126929;2029-05;6;S04;99.8
TX-126930;2034-06;6;S04;133.04
TX-126931;2019-07;2;  S01  ;28.76
TX-126932;2023-08;1;S03;59.49
TX-126933;2035-08;2;S05;147.24
TX-126934;2039-10;7;S01;133.78
TX-126935;2042-05;1;S05;71.21
TX-126936;2032-12;1;S05;56.38
TX-126937;2027-03;5;S01;111.4
TX-126938;2029-10;7;S04;102.78
TX-126939;2021-05;3;S04;99.21
TX-126940;2027-09;6;S04;148.71
TX-126941;2042-08;4;S05;33.77
TX-126942;2022-07;1;S03;63.37
TX-126943;2036-09;1;S01;24.05
TX-126944;2036-11;7;S03;73.33
TX-126945;2022-08;7;S03;148.94
TX-126946;2034-11;6;S04;46.94
TX-126947;2016-01;8;S01;147.05
TX-126948;2020-04;2;S05;111.62
TX-126949;2036-10;2;S05;139.09
TX-126950;2035-06;2;S03;64.32
TX-126951;2017-04;3;S02;5.39
TX-126952;2034-09;5;S01;129.3
TX-126953;2033-07;7;S04;117.28
TX-126954;2020-02;3;S01;121.36
TX-126955;2042-08;4;S05;60.52
TX-126956;2038-06;6;S02;9.93
TX-126957;2035-04;8;S04;104.66
TX-126958;2032-05;6;S01;39.17
TX-126959;2026-06;8;S04;82.05
TX-126960;2020-07;4;S03;69.62
TX-126961;2025-07;6;S03;74.85
TX-126962;2037-01;1;S05;121.25
TX-126963;2019-09;6;S05;55.68
TX-126964;2034-05;6;S03;8.99
TX-126965;2019-07;5;S05;36.25
TX-126966;2035-07;1;S04;85.71
TX-126967;2032-02;6;S02;125.5
TX-126968;2028-02;8;S05;120.58
TX-126969;2041-06;7;S05;50.76
TX-126970;2017-07;2;S02;124.18
TX-126971;2026-01;4;S03;80.54
TX-126972;2034-07;2;S05;35.26
TX-126973;2038-04;7;S04;135.78
TX-126974;2042-07;7;S05;131.9
TX-126975;2024-05;1;S05;121.54
TX-126976;2031-02;7;S02;116.68
TX-126977;2021-12;2;S05;81.61
TX-126978;2023-06;8;S04;11.14
TX-126979;2021-06;8;S01;104.45
TX-126980;2029-05;6;S01;57.85
TX-126981;2031-07;2;S02;116.41
TX-126982;2032-10;6;S05;76.86
TX-126983;2027-11;6;S05;66.6
TX-126984;2028-01;7;S03;33.47
TX-126985;2037-07;2;S02;73.02
TX-126986;2021-06;8;S03;20.42
TX-126987;2034-10;4;S01;133.71
TX-126988;2016-09;5;S03;119.34
TX-126989;2040-05;3;S02;30.37
TX-126990;2023-07;2;S01;40.29
TX-126991;2018-06;5;S03;104.42
TX-126992;2041-09;8;S01;146.33
TX-126993;2041-04;7;S04;145.73
TX-126994;2036-05;1;S04;23.83
TX-126995;2042-01;6;S04;95.28
TX-126996;2017-01;8;S05;78.24
TX-126997;2039-11;4;S03;52.07
TX-126998;2016-12;6;S02;139.75
TX-126999;2041-04;2;S05;117.99
TX-127000;2020-10;2;S01;141.05
TX-127001;2043-04;6;S04;114.89
TX-127002;2027-01;2;S04;103.23
TX-127003;2029-11;4;S03;134.62
TX-127004;2032-01;2;S03;129.24
TX-127005;2019-08;5;S04;29.36
TX-127006;2035-06;2;S04;99.22
TX-127007;2027-06;3;S03;121.43
TX-127008;2027-11;4;S02;144.37
TX-127009;2025-04;6;S03;123.09
TX-127010;2027-08;4;S02;124.4
TX-127011;2034-04;4;S04;102.84
TX-127012;2042-11;5;S02;6.42
TX-127013;2026-05;5;S03;42.05
TX-127014;2025-11;7;S03;91.74
TX-127015;2016-06;7;S05;108.53
TX-127016;2043-02;6;S04;26.46
TX-127017;2036-10;3;S05;92.29
TX-127018;2033-10;3;S01;29.14
TX-127019;2028-03;8;S04;78.21
TX-127020;2036-01;6;S05;119.23
TX-127021;2019-09;8;S04;123.13
TX-127022;2019-08;2;S01;101.57
TX-127023;2033-06;5;S02;81.04
TX-127024;2036-01;4;S04;37.63
TX-127025;2027-01;5;S02;80.37
TX-127026;2030-05;3;S01;135.55
TX-127027;2016-01;2;S03;68.74
TX-127028;2034-10;2;S03;122.47
TX-127029;2042-03;1;S03;141.74
TX-127030;2032-06;5;S01;133.82
TX-127031;2016-11;5;S03;106.46
TX-127032;2038-01;3;S04;106.06
TX-127033;2024-06;7;S03;141.96
TX-127034;2027-01;1;S05;35.12
TX-127035;2017-11;2;S01;111.53
TX-127036;2021-04;6;  S01  ;46.08
TX-127037;2027-08;2;S03;94.49
TX-127038;2043-05;2;S05;14.18
TX-127039;2032-02;4;S01;28.64
TX-127040;2017-01;8;S05;39.74
TX-127041;2025-09;4;S03;36.78
TX-127042;2027-05;8;S03;9.32
TX-127043;2023-03;1;S05;81.18
TX-127044;2022-04;3;S04;61.94
TX-127045;2018-05;8;S01;52.94
TX-127046;2032-07;3;S02;103.14
TX-127047;2033-05;8;S04;22.89
TX-127048;2032-10;8;S05;81.1
TX-127049;2017-07;4;S02;89.59
TX-127050;2026-11;7;S02;11.85
TX-127051;2040-04;4;S04;12.84
TX-127052;2034-03;2;S03;99.42
TX-127053;2021-09;7;S02;32.96
TX-127054;2019-03;4;S05;90.23
TX-127055;2024-08;4;S04;49.18
TX-127056;2030-09;1;S01;34.27
TX-127057;2042-04;2;S05;79.23
TX-127058;2040-01;8;S02;116.47
TX-127059;2020-11;6;S01;140.77
TX-127060;2032-08;8;S03;14.86
TX-127061;2031-07;7;S02;32.94
TX-127062;2022-03;6;S05;59.23
TX-127063;2042-04;2;S04;63.61
TX-127064;2022-08;2;S02;47.3
TX-127065;2032-02;1;S05;148.66
TX-127066;2037-04;6;S02;69.32
TX-127067;2043-01;2;S03;73.92
TX-127068;2029-09;6;S01;102.56
TX-127069;2031-05;6;S05;44.47
TX-127070;2033-04;2;S02;54.39
TX-127071;2039-01;6;S04;77.59
TX-127072;2028-06;7;S02;138.4
TX-127073;2021-12;8;S04;81.45
TX-127074;2016-10;8;S05;91.65
TX-127075;2017-06;3;S02;90.42
TX-127076;2021-11;4;S05;23.4
TX-127077;2017-06;6;S04;115.51
TX-127078;2036-11;2;S05;51.15
TX-127079;2035-11;5;S02;127.86
TX-127080;2039-02;6;S04;107.75
TX-127081;2023-10;1;S05;29.24
TX-127082;2022-03;2;S01;73.39
TX-127083;2029-12;3;S04;11.37
TX-127084;2021-09;3;S01;43.52
TX-127085;2041-09;4;S01;81.65
TX-127086;2019-07;8;S01;8.24
TX-127087;2030-02;1;S03;43.17
TX-127088;2020-11;7;S01;5.1
TX-127089;2034-08;8;S05;21.21
TX-127090;2021-06;8;S02;94.31
TX-127091;2024-09;3;S05;118.4
TX-127092;2041-11;8;S05;39.52
TX-127093;2019-07;3;S02;116.62
TX-127094;2026-04;5;S02;68.35
TX-127095;2035-02;4;S01;123.81
TX-127096;2016-04;1;S04;36.55
TX-127097;2038-08;4;S03;21.61
TX-127098;2024-11;3;S05;128.7
TX-127099;2036-12;8;S03;80.18
TX-127100;2020-08;3;S05;69.71
TX-127101;2028-03;6;S02;88.26
TX-127102;2039-09;8;S02;143.36
TX-127103;2037-12;8;S01;85.92
TX-127104;2024-03;8;S02;122.33
TX-127105;2019-06;7;S02;59.53
TX-127106;2026-05;5;S04;30.34
TX-127107;2018-03;1;S04;18.38
TX-127108;2021-03;4;S03;51.26
TX-127109;2038-10;7;S02;125.21
TX-127110;2016-05;7;S01;67.44
TX-127111;2020-10;7;S03;119.12
TX-127112;2035-05;5;S01;21.27
TX-127113;2017-05;2;S03;9.36
TX-127114;2024-09;6;S01;108.88
TX-127115;2019-08;7;S04;67.59
TX-127116;2043-05;1;S03;9.11
TX-127117;2024-08;1;S01;138.19
TX-127118;2031-09;5;S03;75.44
TX-127119;2017-07;2;S05;111.05
TX-127120;2040-03;5;S01;41.16
TX-127121;2020-01;1;S03;127.28
TX-127122;2028-11;3;S01;99.04
TX-127123;2026-03;8;S04;98.38
TX-127124;2019-09;2;S05;109.71
TX-127125;2023-06;2;S03;119.38
TX-127126;2042-02;8;S02;112.31
TX-127127;2022-12;5;S01;133.74
TX-127128;2041-09;6;S02;147.75
TX-127129;2033-10;2;S03;12.63
TX-127130;2032-08;3;S03;23.21
TX-127131;2037-05;8;S01;102.49
TX-127132;2033-07;7;S01;42.19
TX-127133;2040-02;4;S02;71.39
TX-127134;2017-08;1;S03;42.9
TX-127135;2039-11;4;S02;108.38
TX-127136;2028-10;7;S05;82.67
TX-127137;2026-05;1;S03;56.13
TX-127138;2031-09;2;S05;146.76
TX-127139;2032-02;8;S04;126.1
TX-127140;2042-04;5;S01;22.47
TX-127141;2032-06;2;S03;73.59
TX-127142;2018-02;6;S04;63.62
TX-127143;2019-07;4;S04;134.2
TX-127144;2037-10;4;S01;81.91
TX-127145;2018-08;2;S04;65.55
TX-127146;2020-08;1;S02;58.84
TX-127147;2042-12;6;S05;134.99
TX-127148;2041-05;7;S03;21.29
TX-127149;2037-07;1;S05;14.45
TX-127150;2035-04;1;S05;106.65
TX-127151;2038-08;2;S02;137.16
TX-127152;2042-01;1;S03;23.27
TX-127153;2025-01;4;S01;123.84
TX-127154;2036-08;5;S03;26.79
TX-127155;2018-07;1;S04;51.03
TX-127156;2039-06;7;S02;34.45
TX-127157;2026-02;7;S05;40.15
TX-127158;2038-08;4;  S01  ;45.03
TX-127159;2036-11;7;S05;128.16
TX-127160;2041-06;2;S03;95.78
TX-127161;2034-04;2;S05;39.55
TX-127162;2042-11;3;S01;57.93
TX-127163;2025-05;6;S04;80.71
TX-127164;2040-12;6;S02;23.37
TX-127165;2021-05;5;S05;98
TX-127166;2030-07;5;S04;53.84
TX-127167;2026-11;8;S02;65.59
TX-127168;2024-09;7;S01;17.65
TX-127169;2027-10;8;S05;138.34
TX-127170;2038-07;1;S01;149.98
TX-127171;2029-02;2;S03;96.08
TX-127172;2033-04;6;S04;17.88
TX-127173;2041-04;8;S05;138.87
TX-127174;2040-12;7;S03;11.85
TX-127175;2030-12;8;S04;114.55
TX-127176;2042-03;7;S04;49.05
TX-127177;2040-07;4;S03;51.9
TX-127178;2032-07;8;S03;125.6
TX-127179;2016-02;3;S01;85.56
TX-127180;2023-07;4;S02;76.43
TX-127181;2025-02;1;S04;108.69
TX-127182;2035-04;6;S02;13.83
TX-127183;2017-06;7;S02;5.39
TX-127184;2016-04;5;S01;7.87
TX-127185;2039-10;4;S03;77.21
TX-127186;2023-06;4;S05;17.53
TX-127187;2040-11;1;S02;130.22
TX-127188;2029-01;3;S05;93.87
TX-127189;2038-10;3;S04;54.77
TX-127190;2029-07;6;S05;140.36
TX-127191;2042-04;7;S02;64.18
TX-127192;2039-10;6;S05;7.2
TX-127193;2024-08;6;S05;8.1
TX-127194;2032-11;7;S02;111.56
TX-127195;2022-05;3;S05;49.94
TX-127196;2030-02;7;S04;146.19
TX-127197;2041-06;3;S04;130.78
TX-127198;2025-08;1;S05;145.45
TX-127199;2027-11;5;S05;136.76
TX-127200;2024-08;3;S02;141.12
TX-127201;2020-07;2;S02;29.52
TX-127202;2022-06;7;S05;126.47
TX-127203;2032-12;6;S01;51.59
TX-127204;2039-06;3;S05;65.88
TX-127205;2016-12;5;S03;76.05
TX-127206;2032-03;7;S02;88.85
TX-127207;2028-02;1;S04;147.4
TX-127208;2023-04;6;S04;80.06
TX-127209;2024-05;3;S02;26.44
TX-127210;2033-12;1;S03;110.72
TX-127211;2023-05;7;S03;126.47
TX-127212;2026-09;5;S02;99.14
TX-127213;2039-06;7;S05;97.36
TX-127214;2042-09;6;S04;102.03
TX-127215;2017-08;5;S03;15.48
TX-127216;2038-05;3;S02;110.61
TX-127217;2042-11;6;S03;28.76
TX-127218;2042-10;6;S02;131.86
TX-127219;2032-04;3;S04;123.17
TX-127220;2038-06;1;S03;69.31
TX-127221;2025-01;5;S05;13.06
TX-127222;2039-05;7;S05;71.31
TX-127223;2018-11;1;S02;57.54
TX-127224;2027-12;4;S03;89.95
TX-127225;2026-01;4;S04;20.99
TX-127226;2025-01;6;S01;149.25
TX-127227;2042-12;6;S04;32.35
TX-127228;2035-02;1;S01;46.68
TX-127229;2028-06;3;S03;65.91
TX-127230;2039-01;5;S04;8.59
TX-127231;2038-07;6;S01;82.28
TX-127232;2024-04;6;S01;64.17
TX-127233;2039-10;4;S01;64.03
TX-127234;2023-06;1;S02;18.79
TX-127235;2038-03;6;S02;93.89
TX-127236;2037-04;2;S01;37.3
TX-127237;2028-07;5;S01;65.72
TX-127238;2018-09;4;S03;94.19
TX-127239;2021-06;6;S01;94.1
TX-127240;2025-03;7;S01;15.44
TX-127241;2019-09;3;S02;36.55
TX-127242;2016-07;7;S05;100.09
TX-127243;2032-02;8;S04;48.17
TX-127244;2042-10;5;S04;95.68
TX-127245;2024-08;2;S05;141.05
TX-127246;2030-07;7;S04;72.5
TX-127247;2034-11;8;S03;148.99
TX-127248;2018-02;6;S04;127.27
TX-127249;2042-12;7;S04;5.73
TX-127250;2031-03;3;S05;31.81
TX-127251;2042-05;8;S04;51.42
TX-127252;2027-02;2;S01;97.91
TX-127253;2029-11;4;S01;43.41
TX-127254;2017-04;7;S03;72.81
TX-127255;2021-06;1;S01;142.61
TX-127256;2035-04;4;S02;138.66
TX-127257;2028-10;4;S04;45.69
TX-127258;2033-11;1;S01;89.5
TX-127259;2035-08;2;S05;138.24
TX-127260;2030-11;2;S05;108.61
TX-127261;2030-04;8;S05;33.95
TX-127262;2039-04;2;S05;24.98
TX-127263;2038-03;2;S02;104.21
TX-127264;2026-07;2;S01;79.54
TX-127265;2033-03;1;S01;142.8
TX-127266;2021-10;8;S01;133.88
TX-127267;2032-06;8;S02;41.32
TX-127268;2021-12;5;S03;116.77
TX-127269;2026-03;2;S03;102.14
TX-127270;2038-06;3;S04;131.19
TX-127271;2041-10;2;S04;55.14
TX-127272;2030-12;4;S03;132.73
TX-127273;2019-04;1;S03;64.34
TX-127274;2020-06;2;S01;130.27
TX-127275;2025-09;3;S03;28.26
TX-127276;2041-12;6;S03;83.41
TX-127277;2035-04;5;S05;20.53
TX-127278;2030-04;5;S04;56.44
TX-127279;2019-07;8;S03;63.37
TX-127280;2032-11;8;S04;71.09
TX-127281;2016-07;2;S04;65.31
TX-127282;2042-05;3;S01;123.3
TX-127283;2034-11;2;S05;71.64
TX-127284;2021-01;4;S01;30.79
TX-127285;2019-09;7;S01;17.66
TX-127286;2032-06;2;S02;129.63
TX-127287;2041-03;6;S01;73.98
TX-127288;2043-05;2;S01;68.99
TX-127289;2021-07;2;S03;37.47
TX-127290;2019-05;3;S05;68.43
TX-127291;2023-09;4;S01;75.02
TX-127292;2023-09;5;S03;38.57
TX-127293;2034-05;5;S02;54.83
TX-127294;2032-12;1;S01;98.96
TX-127295;2032-05;7;S05;132.33
TX-127296;2043-03;8;S02;139.35
TX-127297;2022-12;2;S01;21.28
TX-127298;2018-07;8;S02;93.81
TX-127299;2020-10;2;S01;123.14
TX-127300;2037-03;4;S04;86.53
TX-127301;2018-12;5;S02;125.13
TX-127302;2024-06;1;S05;50.41
TX-127303;2016-05;2;S01;57.93
TX-127304;2026-02;3;S01;131.84
TX-127305;2022-11;1;S03;98.83
TX-127306;2030-08;8;S05;25.09
TX-127307;2039-07;7;S02;108.41
TX-127308;2042-11;6;S05;100.08
TX-127309;2029-09;2;S01;114.19
TX-127310;2029-11;8;S01;102.66
TX-127311;2035-08;8;S03;73.98
TX-127312;2018-12;4;S03;23.57
TX-127313;2018-07;1;S02;54.59
TX-127314;2020-11;3;S03;89.36
TX-127315;2017-03;5;S01;146.74
TX-127316;2033-11;8;S03;101.81
TX-127317;2039-06;7;S02;11.42
TX-127318;2027-05;7;S04;46.52
TX-127319;2031-08;4;S03;16.28
TX-127320;2032-04;5;S03;34.98
TX-127321;2025-12;5;S02;111
TX-127322;2041-09;3;S01;21.56
TX-127323;2026-11;5;S04;90.89
TX-127324;2019-11;2;S04;109.65
TX-127325;2021-06;4;S05;58.85
TX-127326;2025-12;8;S01;5.9
TX-127327;2031-02;2;S05;58.36
TX-127328;2029-10;1;S04;103.99
TX-127329;2016-03;8;S05;119.43
TX-127330;2016-08;1;S02;133.86
TX-127331;2032-05;1;S05;147.07
TX-127332;2023-10;5;S03;34.15
TX-127333;2020-06;3;S04;71.21
TX-127334;2025-10;6;S05;73.15
TX-127335;2039-09;6;S05;149.66
TX-127336;2024-03;6;S02;119.97
TX-127337;2028-11;7;S03;30.6
TX-127338;2028-06;8;S01;139.28
TX-127339;2031-11;7;S01;119.68
TX-127340;2019-02;3;S05;87.46
TX-127341;2026-03;2;S05;128.83
TX-127342;2017-01;5;S05;68.71
TX-127343;2016-02;7;S05;17.5
TX-127344;2033-12;3;S01;90.19
TX-127345;2040-03;8;S04;37.46
TX-127346;2034-09;5;S04;75.86
TX-127347;2037-11;2;S05;90.52
TX-127348;2031-11;3;S03;123.97
TX-127349;2028-11;4;S02;129.36
TX-127350;2039-07;1;S05;15.62
TX-127351;2038-02;3;S05;24.32
TX-127352;2037-10;1;S04;89.28
TX-127353;2034-10;6;S03;5.62
TX-127354;2041-11;7;S02;25.66
TX-127355;2029-10;5;S02;8.45
TX-127356;2033-09;6;S04;98.31
TX-127357;2018-02;8;S02;25.22
TX-127358;2021-01;7;S05;53.39
TX-127359;2033-01;7;S03;16.77
TX-127360;2035-11;2;S03;10.99
TX-127361;2018-10;2;S05;120.57
TX-127362;2028-01;8;S05;34.48
TX-127363;2031-10;6;S05;54.9
TX-127364;2025-08;6;S05;34.4
TX-127365;2018-05;8;S03;30.11
TX-127366;2034-03;8;S01;130.25
TX-127367;2023-06;6;S03;136.81
TX-127368;2037-03;5;S01;112.95
TX-127369;2040-10;5;S02;16.83
