Column1.period;Column1.ideac_index;Column1.unemployment_rate;Column1.underemployment_rate
2031-10;105.03;3.46;21.67
2031-10;102.24;6.17;15.38
2031-10;106.32;6.64;19.03
   2031-10   ;112.56;5.08;20.18
2031-10;97.66;6.53;22.12
2031-10;100.56;NA;14.75
01/11/2031;109.32;4.83;16.9
2031-11;101.36;3.66;15.51
2031-11;103.65;3.25;21.42
2031-11;105.97;4.28;16.73
05/11/2031;104.43;6.41;21.97
2031-11;97.58;3.78;21.02
2031-11;105.29;5.95;15.69
2031-11;101.8;4.49;17.34
2031-11;101.46;4.15;16.29
2031-11;103.38;5;19.88
11/11/2031;96.97;5.9;17.9
12/11/2031;105.69;4.44;16.39
2031-11;100.77;5.88;21.79
2031-11;109.65;6.56;20.21
2031-11;102.99;5.02;16.4
2031-11;104.57;5.16;17.11
   2031-11   ;108.56;NA;19.09
2031-11;107.95;4.18;19.3
   2031-11   ;105.56;4.6;22.46
2031-11;100.51;5.15;20.46
2031-11;107.92;6.42;17.31
2031-11;103.26;3.49;20
2031-11;106.21;6.79;19.36
2031-11;105.73;3.8;20.47
2031-11;109.04;3.46;20.41
2031-11;104.58;4.04;22.11
2031-11;107.87;4.45;15.39
   2031-11   ;108.81;4.43;19.17
2031-11;104.67;3.21;20.64
2031-11;97.16;5.85;17.21
2031-12;110.43;5.63;16.15
2031-12;102.34;6.18;18.11
2031-12;99.72;3.94;20.32
2031-12;101.19;3.49;21.05
05/12/2031;107.73;5.04;22.82
2031-12;105.97;5.37;16.14
2031-12;101.49;3.63;15.39
2031-12;101.15;4.97;21.16
2031-12;101.82;3.9;16.94
2031-12;101.89;5.57;16.48
   2031-12   ;105.06;4.13;17.93
12/12/2031;108.85;4.48;22.89
2031-12;108.11;4.84;20.33
14/12/2031;104.01;4.41;17.29
2031-12;103.67;6.19;21.49
2031-12;108.37;3.49;22.92
2031-12;105.55;6.5;20.14
2031-12;109.96;5.34;17.18
   2031-12   ;99.38;4.74;16.03
2031-12;104.15;4.99;15.97
2031-12;108.65;NA;22.71
2031-12;102.64;6.43;15.8
2031-12;107.32;6.78;21.29
2031-12;102.76;5.87;18.13
2031-12;107.1;4.2;19.86
   2031-12   ;105.51;6.27;18.05
2031-12;106.92;5.06;15.04
2031-12;100.62;3.53;18.69
2031-12;110.19;3.78;15.85
2031-12;104.98;5.74;19.01
2031-12;112.46;4.05;17.25
2032-01;102.22;3.3;15.55
02/01/2032;104.29;5.61;15.03
2032-01;109.96;3.82;22.01
2032-01;105.7;6.74;20.12
2032-01;107.06;6.4;18.01
2032-01;106.06;4.9;19.82
2032-01;100.22;5.26;19.35
2032-01;103.5;5.85;18.69
   2032-01   ;106.38;5.66;14.8
2032-01;102.36;3.66;21.74
2032-01;104.25;4.6;17.44
2032-01;107.18;3.37;15.97
2032-01;103.79;3.53;17.79
2032-01;106.06;5.85;15.51
2032-01;101.84;5.73;15.51
2032-01;95.91;5.91;17.63
2032-01;107.9;6.23;18.78
2032-01;103.25;5.68;15.46
2032-01;102.77;5.49;16.7
2032-01;104.15;3.99;17.38
2032-01;108.55;5.45;22.22
   2032-01   ;107.82;6.41;14.98
23/01/2032;101.23;5.06;16.94
   2032-01   ;108.37;3.56;18.43
25/01/2032;98.12;5.41;18.67
   2032-01   ;104.77;6.54;17.18
27/01/2032;100.17;NA;22.15
2032-01;106.06;3.8;19.07
2032-01;107.79;4.11;16.29
2032-01;104.32;3.74;17.26
2032-01;105.57;5.87;19.49
01/02/2032;104.01;5.8;15.77
2032-02;106.31;5.16;17.68
2032-02;98.76;6.69;18.52
2032-02;101.92;NA;18.59
05/02/2032;93.59;6.19;19.48
   2032-02   ;105.18;3.41;15.18
2032-02;112.43;6.22;15.94
2032-02;103.84;4.95;20.57
2032-02;97.96;6.54;15.98
2032-02;107.19;4.29;17.45
2032-02;108.87;4.43;15.69
2032-02;101.44;3.89;15.65
2032-02;93.33;5.49;16.81
2032-02;99.25;3.99;14.89
15/02/2032;100.85;6.7;18.97
2032-02;109.39;5.89;17.41
2032-02;104.15;4.41;16.19
   2032-02   ;107.53;3.66;16.9
2032-02;101.72;4.27;22.59
2032-02;102.28;4.44;20.57
   2032-02   ;104;4.96;17.08
2032-02;104.85;5.29;14.82
2032-02;112.37;4.72;22.46
2032-02;98.22;6.57;22.59
   2032-02   ;100.64;4.87;19.02
   2032-02   ;108.76;5.52;17.6
2032-02;103.45;NA;16.01
2032-02;104.04;4.74;22.71
2032-02;103.92;6;15.3
2032-03;100.75;5.75;15.62
2032-03;112.5;3.32;15.65
2032-03;101.02;6.41;15.69
2032-03;101.2;NA;21.62
2032-03;109.15;5.91;22.08
2032-03;101.99;4.7;16.02
2032-03;103.07;4.44;17.39
2032-03;104.75;4.18;15.77
   2032-03   ;104.03;6.21;14.96
2032-03;105.15;3.8;16.59
2032-03;103.69;4.02;15.25
2032-03;98.53;6.08;22.21
2032-03;97.47;6.47;22.05
14/03/2032;112.11;4.29;18.01
2032-03;106.61;6.54;19.47
2032-03;103.24;5.34;18.61
2032-03;108.67;4.09;20.32
18/03/2032;99.52;6.11;18.85
19/03/2032;109.21;5.66;15.52
2032-03;105.74;3.34;18.67
   2032-03   ;99.61;3.54;16.4
2032-03;99.78;5.83;22.37
2032-03;106.09;3.86;22.82
2032-03;104.15;4.27;16.73
2032-03;110.99;5.7;21.67
2032-03;111.52;6.6;16.27
2032-03;101.05;4.08;22.79
2032-03;107.02;6.69;18.61
2032-03;101.86;5.85;19.77
2032-03;101.75;6.61;15.15
2032-03;102.83;NA;14.94
2032-04;108.74;6.49;20.12
2032-04;107.19;5.24;19.38
2032-04;102.8;6.3;15.09
2032-04;102.75;3.73;14.87
2032-04;114.25;5.88;15.82
   2032-04   ;103.51;4;15.44
2032-04;101.16;5.55;18.57
2032-04;100.95;3.97;20.72
2032-04;102.16;3.68;14.55
   2032-04   ;103.04;6.49;22.99
2032-04;102.25;4.39;22.58
2032-04;107.2;3.46;15.72
2032-04;102.41;6.49;16.21
14/04/2032;102.86;6.5;21.41
2032-04;102.71;5.03;18.73
2032-04;101.15;6.64;18.91
2032-04;102.23;3.89;21.56
2032-04;96.35;4.4;20.6
2032-04;108.52;3.42;17.82
2032-04;107.83;3.48;16.31
2032-04;103.37;4.35;16.62
22/04/2032;101.09;NA;14.51
2032-04;103.9;3.93;15.42
2032-04;103.49;3.83;18.05
2032-04;107.93;5.36;21.18
26/04/2032;97.61;6.53;19.07
2032-04;106.81;4.39;19.81
2032-04;104.07;6.76;17.16
2032-04;113.19;6.35;15.19
2032-04;102.54;3.94;15.1
2032-05;103.16;3.39;14.73
2032-05;108.13;4.71;14.79
2032-05;107.72;5.88;20.99
2032-05;104.77;5.03;20.6
05/05/2032;99.54;6.18;22.08
2032-05;105.37;6.14;18.57
2032-05;105.8;3.32;15.25
2032-05;107.43;4.5;22.14
2032-05;112.22;3.59;17.35
2032-05;98.81;5.92;20.49
   2032-05   ;97.39;6.17;22.43
12/05/2032;103.51;4.63;14.56
2032-05;106.97;6.73;16.36
2032-05;109.16;4.77;16.22
   2032-05   ;97.03;3.68;20.19
2032-05;100.44;5.62;22.95
2032-05;100.79;5.16;22.29
2032-05;100.89;3.22;16.58
2032-05;107.06;5.9;17.66
   2032-05   ;98.48;3.41;17.2
2032-05;106.69;4.5;22.08
22/05/2032;95.61;5.95;17.1
2032-05;102.09;6.28;16.97
2032-05;103.89;5.51;14.51
2032-05;102.49;4.85;22.51
26/05/2032;107.91;6.66;20.64
2032-05;106.29;NA;21.46
2032-05;114.19;3.35;17.75
2032-05;102.82;3.74;18.28
2032-05;108.15;6.19;20.55
2032-05;103.18;3.51;20.45
2032-06;107.14;4.43;16.35
2032-06;99.95;4.57;16.58
2032-06;104.22;3.77;14.94
2032-06;108.2;6.61;16.48
2032-06;114.35;4.56;18.2
2032-06;103.25;6.43;20.62
2032-06;112.41;5.69;16.27
2032-06;107.56;4.65;18.68
   2032-06   ;111.74;6.08;16.31
2032-06;98.67;6.09;18.42
2032-06;102.84;5.56;22.35
   2032-06   ;98.83;4.75;17.68
2032-06;99.78;6.35;18.29
2032-06;104.62;3.4;18.19
15/06/2032;109.44;5.16;22.83
2032-06;100.96;5.69;14.82
   2032-06   ;100.68;5.81;19.09
2032-06;110.37;4.88;18.06
2032-06;109.22;6.75;15.43
2032-06;103.43;5.27;16.21
21/06/2032;103.55;NA;18.83
2032-06;108.12;5.66;15.77
2032-06;108.64;6.78;15.24
2032-06;108.15;5.37;16.29
2032-06;98.61;3.67;19.1
2032-06;104.67;3.5;21.87
2032-06;108.51;4.51;18.97
2032-06;107.59;5.86;21.62
2032-06;109.22;4.65;18.72
2032-06;105.01;3.85;16.76
01/07/2032;112.27;4.68;20.48
2032-07;102.41;5.32;17.64
03/07/2032;108.44;5.55;14.81
2032-07;104.28;6.05;21.03
2032-07;111.77;4.24;14.68
06/07/2032;104.2;4.54;14.75
2032-07;106.96;5.55;14.55
2032-07;109;5.3;20.66
2032-07;110.66;5.46;21.43
   2032-07   ;108.62;4.24;21.52
2032-07;105.84;5.62;14.96
2032-07;98.28;5.34;17.82
2032-07;109.24;5.6;14.73
2032-07;110.69;3.31;22.08
   2032-07   ;102.85;5.7;19.52
2032-07;110.19;5.57;22.92
2032-07;112.21;6.31;20.64
   2032-07   ;109.44;3.5;21.65
2032-07;103.17;NA;17.95
2032-07;103.55;4.75;15.7
2032-07;101.97;3.32;18.09
2032-07;97.63;3.35;19.38
2032-07;99.56;5.5;21.89
2032-07;105.75;5.97;15.53
2032-07;98.66;6.28;21.97
2032-07;103.78;6.22;21.93
2032-07;105.84;5.71;21.18
2032-07;99.84;5.68;20.6
2032-07;110.5;4.7;17.99
2032-07;107.18;5.93;15.27
2032-07;103.82;3.37;22.19
2032-08;110.43;5.24;21.5
2032-08;100.56;6.13;21.44
2032-08;107.26;6.41;19.88
04/08/2032;99.83;6.23;21.07
2032-08;100.66;3.81;19.58
   2032-08   ;104.87;NA;18.45
2032-08;105.32;3.33;21.13
2032-08;106.57;4.84;19.49
2032-08;100.63;5.45;22.08
2032-08;97.53;6.65;20.07
2032-08;102.89;5.04;14.91
2032-08;106.12;3.75;15.47
2032-08;100.53;5.2;19.06
2032-08;103.93;6.43;19.2
2032-08;103.89;5.43;19.97
2032-08;108.42;6.16;16.94
2032-08;104.13;6.19;18.44
2032-08;104.29;6.26;14.86
2032-08;102.57;NA;21.51
2032-08;98.77;4.26;21.21
   2032-08   ;108.58;5.04;21.34
2032-08;109.54;4.2;19.69
2032-08;108.75;5.03;15.05
   2032-08   ;102.54;6.73;15.32
2032-08;102.47;3.22;20.3
2032-08;107.85;4.45;15.41
2032-08;102.57;3.89;15.39
2032-08;109.2;4.91;18.3
   2032-08   ;108.7;5.18;20.69
2032-08;110.94;5.67;15.82
2032-08;104.2;3.34;16.93
2032-09;101.42;6.38;16.4
2032-09;107.02;3.54;15.1
2032-09;96.73;3.31;21.6
2032-09;105.37;4.46;17.16
2032-09;110.32;5.07;22.63
2032-09;105.72;5.51;18.36
2032-09;112.2;4.11;15.1
08/09/2032;112.71;4.4;18.41
2032-09;101.62;4.87;14.95
   2032-09   ;108.4;3.29;20.53
   2032-09   ;102.92;3.37;16.6
2032-09;106.54;4.09;16.6
2032-09;105.74;4.94;17.31
2032-09;107.39;3.51;19.77
2032-09;100.04;5.46;20.19
2032-09;107.23;4;16.98
2032-09;102.31;5.17;18.21
2032-09;104.45;6.29;18.88
   2032-09   ;100.19;5.99;22.74
2032-09;105.62;5.39;20.77
   2032-09   ;104.88;5.3;18.12
2032-09;105.52;4.15;20.21
2032-09;102.5;6.69;18.69
2032-09;106.99;6.37;21.43
2032-09;104.01;5.72;21.43
2032-09;102.92;3.34;15.85
2032-09;103.29;4.95;21.01
2032-09;99.18;5.22;16.43
2032-09;106.16;4.74;18.21
   2032-09   ;106.95;6.02;18.28
   2032-10   ;103.05;3.99;20.27
2032-10;105.83;4.23;17.82
2032-10;114.62;3.67;22.24
2032-10;98.7;3.39;15.82
2032-10;101.45;5.16;22.89
2032-10;114.48;5.69;21.38
2032-10;107.91;3.35;16.33
08/10/2032;101.36;5.69;19.22
2032-10;92.11;3.94;18.01
2032-10;102.86;3.47;22.47
2032-10;107.92;5.38;21.31
12/10/2032;108.82;5.85;16.73
2032-10;106.5;3.76;22.36
2032-10;105.25;6.05;17.97
2032-10;107.12;5.26;19.53
2032-10;112.22;6.47;17.33
17/10/2032;101.83;3.29;17.58
   2032-10   ;103.46;5.2;19.57
19/10/2032;108.73;5.73;22.8
2032-10;103.44;4.42;16.61
2032-10;107.17;5.11;19.95
   2032-10   ;103.67;5.38;16.14
2032-10;116.06;5.5;22.25
2032-10;105.09;3.79;21.39
2032-10;112.58;5.37;19.14
2032-10;106.1;4.65;21.33
2032-10;105.09;4.17;16.56
   2032-10   ;112.03;6.27;21.86
2032-10;105.5;3.99;22.58
2032-10;109.66;5.48;19.99
2032-10;109.35;4.91;15.52
   2032-11   ;100.69;3.53;22.76
2032-11;101.62;3.94;21.58
2032-11;108.22;3.44;20.87
2032-11;102.52;5.79;14.66
2032-11;110.25;5.03;19.65
2032-11;103.09;4.7;16.19
2032-11;105.36;5.31;15.79
2032-11;103.83;5.46;14.88
2032-11;96.19;4.55;17.8
2032-11;110.03;3.61;20.62
2032-11;107.28;5.98;19.75
2032-11;100.18;6.02;18.83
2032-11;105.16;5.57;21.89
14/11/2032;101.2;6.06;19.13
15/11/2032;106.12;4.19;14.53
16/11/2032;104.33;5.31;18.55
2032-11;103.62;4.81;22.58
2032-11;103.62;4.15;18.49
2032-11;105.59;5.02;22.62
2032-11;99.55;5.04;21.58
2032-11;113.27;6.26;19.78
   2032-11   ;104.19;6.66;22.42
2032-11;109.82;6.31;22.88
   2032-11   ;103.54;6.78;16.34
2032-11;102.91;4.85;21.38
2032-11;105.8;3.58;19.82
27/11/2032;101.86;4.76;17.23
2032-11;110.33;4.7;15.98
2032-11;111.72;4.37;14.68
2032-11;106.81;4.46;21.65
2032-12;100.04;5.05;15.24
2032-12;103.57;4.81;14.65
   2032-12   ;107.43;6.12;15.57
2032-12;110;NA;18.46
2032-12;101.99;5.24;14.72
2032-12;104.14;3.65;14.64
2032-12;110.14;4.53;17.33
2032-12;112.9;5.34;21.08
2032-12;103.14;5.89;17.19
   2032-12   ;105.36;4.85;21.33
   2032-12   ;110.93;4.68;20.42
2032-12;104.76;6.53;21.47
2032-12;110.74;3.81;17.01
   2032-12   ;107.4;5.19;20.58
15/12/2032;102.02;6.48;21.54
2032-12;107;5.01;18.25
2032-12;107.34;5.44;18.84
   2032-12   ;111.71;4.88;20.51
2032-12;106.73;6.09;18.92
20/12/2032;113.35;6.58;20.98
   2032-12   ;105.41;5.57;22.5
2032-12;106.01;5.67;22.46
23/12/2032;110.39;6.61;19.98
2032-12;101.46;4.79;16.07
2032-12;102.78;5;15.19
2032-12;107.27;4.68;19.2
2032-12;106.79;5.38;18.12
2032-12;110.88;3.48;15.42
2032-12;106.08;4;17.66
2032-12;106.02;3.72;20.04
2032-12;104.66;NA;15.83
2033-01;106.17;4.3;20.11
   2033-01   ;105.7;5.49;18.24
   2033-01   ;107.85;6.62;18.67
2033-01;99.81;4.37;20.68
2033-01;104.57;4.32;18.21
06/01/2033;108.78;6.33;21.89
07/01/2033;106.49;3.55;22.2
2033-01;107.23;6.23;14.79
   2033-01   ;112.14;NA;19.81
2033-01;109.45;3.43;21.74
2033-01;100.46;3.28;16.07
2033-01;116.96;3.65;18.79
2033-01;101.96;4.68;22.05
2033-01;108.57;3.83;22.31
2033-01;101.92;4.66;15.55
2033-01;104.33;3.98;16.86
2033-01;107.55;4.79;22.98
   2033-01   ;105.65;4.01;15.11
2033-01;99.18;3.82;20.31
20/01/2033;102.45;4.9;20.5
21/01/2033;104.78;4.89;22.13
2033-01;112.68;6.75;19.6
23/01/2033;100.53;3.39;15.89
2033-01;100.17;6.7;15.96
   2033-01   ;106.65;4.81;22.18
26/01/2033;102.57;5.65;22.9
2033-01;102.07;4.48;19.48
2033-01;104.97;NA;20.09
2033-01;104.64;5.28;22.35
30/01/2033;101.54;5.76;20.99
2033-01;100.38;6.57;21.24
2033-02;103.21;6.78;17.42
2033-02;107.92;6.5;20.34
03/02/2033;103.53;4.17;20.05
2033-02;105.39;6;16.79
2033-02;104.93;4.92;22.34
2033-02;103.42;3.78;15.17
2033-02;95.35;6.15;15.27
2033-02;98.42;3.53;16.51
2033-02;110.73;4.19;21.27
2033-02;95.58;5.89;20.82
11/02/2033;107.31;3.62;15.93
2033-02;108.27;NA;19.2
2033-02;103.28;5.8;15.07
2033-02;105.51;6.01;22.59
2033-02;104.94;NA;15.36
2033-02;110.07;4.42;15.59
2033-02;98.66;3.29;22.33
2033-02;102.61;4;22.26
19/02/2033;105;6.06;20.77
2033-02;109.25;6.28;14.81
2033-02;104.5;3.21;16.95
2033-02;104.71;4.03;19.53
2033-02;104.64;4.64;22.77
2033-02;106.04;5.83;22.23
2033-02;97.89;5.12;15.46
2033-02;102.56;4.07;15.15
2033-02;101.39;5.63;22.41
2033-02;103.39;4.29;15.11
2033-03;103.34;3.74;21.09
2033-03;106.18;3.42;20.73
2033-03;105.53;3.47;15.01
2033-03;108.31;3.54;17.4
2033-03;109.37;4.07;18.56
2033-03;98.83;5.21;17.28
2033-03;99.91;NA;19.42
2033-03;107.63;4.02;19.99
2033-03;104.56;4.63;21.22
   2033-03   ;110.8;6.75;20.1
11/03/2033;106.1;6.35;16.89
12/03/2033;100.16;6.13;18.12
2033-03;105.27;4.58;19.4
2033-03;105.67;4.43;15.97
2033-03;98.59;5.83;20.44
2033-03;103.66;3.58;21.24
17/03/2033;99.62;4.58;16.85
2033-03;104.11;5.97;15.56
2033-03;100.38;5.31;15.08
2033-03;107.43;4.97;17.55
2033-03;99.84;6.29;20.36
2033-03;103.96;NA;22.25
2033-03;109.2;4.12;19.44
24/03/2033;104.64;6.42;20.05
   2033-03   ;111.27;3.91;18.27
26/03/2033;99.38;4.64;17.87
2033-03;105.79;3.59;21.5
2033-03;104.47;5.87;20.31
2033-03;100.03;4.45;22.33
2033-03;110.61;5.57;20.71
2033-03;99.43;5.53;16.02
2033-04;98.6;5.38;15.08
2033-04;110.33;6.53;21.75
2033-04;114.14;5.91;17.65
2033-04;101.56;4.87;19.49
2033-04;105.38;4.38;22.01
2033-04;109.76;4.09;19.53
2033-04;111.54;NA;18.73
2033-04;117.52;4.48;22.56
09/04/2033;98.31;6.2;18.28
2033-04;101.39;3.21;21.36
2033-04;102.49;6.76;22.34
2033-04;104.96;3.52;22.61
2033-04;102.87;3.49;16.73
2033-04;100.98;4.51;14.79
2033-04;104.24;NA;20.98
16/04/2033;103.71;5.14;16.94
2033-04;106.37;5.99;20.71
2033-04;95.87;4.92;19.5
2033-04;103.86;NA;22.51
2033-04;109.29;4.76;21.8
2033-04;101.07;6.03;19.5
2033-04;108.25;5.55;14.95
2033-04;102.99;6.19;17.49
   2033-04   ;105.99;5.72;16.89
   2033-04   ;105.51;5.07;21.8
2033-04;110.91;4.11;15.99
2033-04;106.43;4.21;16.37
2033-04;104.51;6.77;20.73
2033-04;109.4;5.93;21.45
2033-04;105.08;5.17;15.75
2033-05;109.59;5.17;22.79
2033-05;104.98;6.35;21.85
2033-05;107.78;5.33;18.02
2033-05;107.21;4.99;21.61
2033-05;101.75;4.57;22.55
   2033-05   ;109.01;6.2;15.03
2033-05;99.2;4.19;17.74
2033-05;105.49;6.48;16.06
2033-05;104.95;3.5;19.47
   2033-05   ;112.16;NA;22.73
2033-05;99.83;5.17;15.8
   2033-05   ;108.67;6.31;19.4
2033-05;97.05;3.68;17.44
   2033-05   ;107.53;NA;20.03
2033-05;108.06;5.36;22.6
2033-05;104.91;6.11;16.12
   2033-05   ;114.62;6.59;21.24
2033-05;104.12;6.42;19.01
2033-05;105.73;4.16;17.43
20/05/2033;100.83;4.85;19.3
2033-05;100.97;4.91;18.75
2033-05;100.37;5.76;17.85
2033-05;108.8;6.39;16.57
   2033-05   ;110.85;5.02;19.26
   2033-05   ;105.28;5.12;14.82
   2033-05   ;106.28;5.46;21.95
2033-05;109.27;3.89;14.94
28/05/2033;99.62;5.19;18.1
2033-05;100.16;5.62;17.47
2033-05;103.23;4.38;17.99
2033-05;105.37;3.94;20.25
2033-06;101.01;NA;21.34
2033-06;108.14;4.2;16.72
2033-06;100.59;6.59;21.3
2033-06;103.74;6.13;17.32
2033-06;105.76;4.56;16.78
2033-06;109.78;4.53;18.4
   2033-06   ;102.92;5.54;16.12
2033-06;110.44;5.69;14.69
09/06/2033;101.62;NA;21.24
   2033-06   ;111.95;5.22;22.4
2033-06;106.4;3.53;16.19
2033-06;104.39;6.2;15.44
2033-06;103.05;6.09;16.18
14/06/2033;110.13;3.35;20.11
2033-06;110.4;4.38;22.43
2033-06;105.67;5.25;16.06
17/06/2033;108.04;5.35;19.19
2033-06;101.76;5.82;15.44
2033-06;110.47;3.57;19.67
2033-06;98.28;3.88;20.52
2033-06;108.31;6.09;20.13
2033-06;112.41;4.07;14.95
   2033-06   ;101.62;6.64;17.89
2033-06;107.74;6.19;17.21
2033-06;102.59;6.09;16.86
2033-06;103.17;6.33;19
27/06/2033;104.93;5.11;19.61
2033-06;105.12;6.15;20.51
29/06/2033;108.95;6.02;16.26
2033-06;101.76;4.2;15.6
2033-07;101.54;4.01;18.17
2033-07;114.79;3.26;19.71
03/07/2033;106.49;3.59;14.57
2033-07;102.67;3.73;17.84
2033-07;101.92;6.41;20.38
06/07/2033;107.28;3.35;17.69
   2033-07   ;104.44;4.17;21.79
2033-07;99.2;4.73;21.02
2033-07;104.31;5.46;20.7
2033-07;97.44;4.6;20.1
2033-07;102.42;6.29;21.77
12/07/2033;100.08;6.23;16.63
2033-07;107.57;5.99;16.14
2033-07;108.58;4.03;19.09
2033-07;95.89;6.12;20.35
2033-07;108.31;5.47;16.32
2033-07;100.86;6.66;17.5
2033-07;110.47;5.12;15.53
2033-07;104.33;6.35;18.26
2033-07;102.45;6.37;16.04
   2033-07   ;100.63;5.51;18.41
2033-07;101.28;6.18;18.36
23/07/2033;105.3;6.71;19.52
24/07/2033;109.95;3.87;22.9
2033-07;111.36;3.98;21.34
2033-07;98.01;6.21;20.05
2033-07;102.72;5.34;19.98
2033-07;100.74;5.9;20.6
2033-07;108.67;5.21;19.06
2033-07;98.33;3.43;14.58
   2033-07   ;100.19;6.66;17.03
2033-08;102.87;5.17;17.67
2033-08;102.71;6.66;20.79
2033-08;107.45;3.26;20.16
2033-08;109.47;6.78;20.79
2033-08;109.02;NA;15.55
2033-08;107.23;4.75;15.08
2033-08;105.97;6.18;17.25
2033-08;103.56;NA;15.5
2033-08;99.5;4.85;16.04
2033-08;103.87;NA;17.82
   2033-08   ;97.37;5.54;16.76
2033-08;105.87;5.82;17.15
2033-08;107.08;4.02;21.97
   2033-08   ;104.97;6.73;15.21
2033-08;95.94;6.12;17.43
   2033-08   ;99.87;3.76;21.61
2033-08;99.06;4.04;18.45
2033-08;106.13;3.87;19.98
2033-08;102.31;NA;20.43
2033-08;106.24;5.43;17.47
   2033-08   ;108.01;5.99;19.31
2033-08;107.76;3.31;21.89
2033-08;101.48;5.57;17.14
2033-08;102.55;6.6;19.77
2033-08;104.43;5.39;19.15
2033-08;101.12;3.45;22.11
   2033-08   ;102.69;5.77;16.25
2033-08;104.11;5.76;21.83
29/08/2033;104.43;6.4;19.79
30/08/2033;108.06;5.94;20.45
2033-08;110.67;4.57;18.06
2033-09;105.11;3.82;19.78
2033-09;103.11;3.88;20.64
2033-09;100.65;3.52;15.86
2033-09;111.39;NA;19.51
2033-09;109.22;3.36;18.93
2033-09;101.64;3.25;15.74
2033-09;103.5;3.47;22.65
2033-09;108.6;3.5;18.36
09/09/2033;101.47;5.61;14.75
   2033-09   ;110.61;6.57;17.35
2033-09;104.53;5.57;21.15
2033-09;107.35;4.57;20.22
2033-09;109.15;3.44;16.59
2033-09;108.91;NA;21.87
15/09/2033;107.82;5.96;22.91
16/09/2033;108.01;4.74;20.06
2033-09;104.35;4;15.47
2033-09;107.45;6.6;21.42
2033-09;106.36;4.13;21.67
2033-09;105.01;4.89;15.54
2033-09;105.71;5.27;18.1
2033-09;99.69;5.01;18.49
2033-09;107.37;4.32;15.43
2033-09;111.4;3.75;16.45
2033-09;109.38;3.24;20.49
2033-09;112.08;3.63;16.77
2033-09;105.7;3.7;20.29
2033-09;107.99;5.98;18.9
2033-09;106;5.98;14.93
2033-09;103.83;5.79;19.9
   2033-10   ;98.73;6.13;21.9
2033-10;103.21;4.79;15.72
2033-10;103.75;6.75;20.85
04/10/2033;108.22;3.5;19.75
2033-10;99.85;6.39;18.77
2033-10;111.68;3.41;17.81
2033-10;110.91;5.15;14.88
2033-10;102.97;5.01;17.01
2033-10;104.86;3.89;18.54
2033-10;116.85;5.81;19.23
2033-10;96.38;3.64;21.79
2033-10;107.36;4.32;15.05
2033-10;100.3;4.54;18.33
14/10/2033;102.02;3.91;17.04
2033-10;108.83;4.35;15.34
2033-10;106.75;4.84;21.41
   2033-10   ;101;3.65;14.78
2033-10;112.34;4.07;17.5
2033-10;100.54;4.28;22.33
2033-10;103;5.4;21.41
   2033-10   ;106.3;5.3;16.32
2033-10;103.89;5.61;18.54
2033-10;105.67;4.29;16.72
2033-10;107.85;5.27;15.69
   2033-10   ;105.57;3.31;15.07
2033-10;107.98;4.37;20.83
2033-10;98.54;6.49;16.26
   2033-10   ;105.25;4.03;21.99
2033-10;99.9;5.09;20.87
2033-10;103.55;5.78;19.27
2033-10;108.79;NA;16.92
2033-11;97.54;4.93;21.8
02/11/2033;113.49;4.58;22
2033-11;100.36;NA;17.37
2033-11;103.23;4.98;17.68
2033-11;104.88;5.86;22.23
2033-11;108.8;3.87;17.48
2033-11;102.95;3.87;15.94
2033-11;105.35;4.64;16.11
2033-11;104.43;3.48;19.09
10/11/2033;107.64;6.57;18.48
2033-11;108.57;6.35;21.87
12/11/2033;110.1;5.79;20.71
2033-11;98.22;6.74;20.72
14/11/2033;107.55;3.88;15.77
2033-11;105.78;5.08;15.78
2033-11;105.2;3.23;21.27
2033-11;101.45;6.5;20.81
2033-11;102.84;4.84;17.5
2033-11;102.92;5.86;15.53
   2033-11   ;107.94;3.39;22.09
2033-11;101.82;4.28;20.14
2033-11;107.53;5.92;19.87
   2033-11   ;102.16;4.1;20.2
24/11/2033;103.42;4.39;17.38
2033-11;109.18;6.54;15.62
2033-11;110.44;3.32;21.27
2033-11;111.16;3.89;19.94
2033-11;105.52;5.11;19.75
   2033-11   ;102.48;4.7;21.96
2033-11;105.3;4.31;20.83
2033-12;99.24;4.85;15.53
2033-12;96.84;6.53;22.42
2033-12;104.75;4.96;21.8
   2033-12   ;100.88;5.52;22.41
2033-12;104.1;4.11;21.75
2033-12;105.32;5.47;14.53
2033-12;103.01;6.64;14.54
2033-12;112.47;5.94;19.66
2033-12;100.54;NA;17.85
10/12/2033;106.41;5.77;18.8
2033-12;106.35;5.36;19.2
12/12/2033;100.64;6.47;19.98
2033-12;104.05;3.83;22.08
2033-12;103.95;4.49;17.51
2033-12;111.24;3.27;20.06
2033-12;104.41;5.54;14.85
2033-12;117.21;5.51;21.58
2033-12;111.27;3.97;18.3
2033-12;101.5;4.48;22.31
2033-12;107.69;6.46;22.12
2033-12;109.59;3.67;14.54
2033-12;100.17;6.53;19.72
   2033-12   ;108.57;6.25;19.29
2033-12;101.74;4.91;20.59
25/12/2033;100.71;5.91;22.66
2033-12;103.26;6.07;15.71
2033-12;105.01;4.29;22.67
2033-12;101.64;3.34;20.15
2033-12;109.09;4.53;16.79
2033-12;102.52;3.85;17
2033-12;105.56;6.04;22.25
2034-01;109.7;6.49;19.62
